price,bedrooms,bathrooms,floors,waterfront,view,zipcode
496000.0,3,3.5,2.0,0,2,98070
1093000.0,4,2.5,2.0,0,0,98052
195700.0,3,1.0,1.0,0,0,98042
1395710.0,4,2.25,2.0,0,2,98112
1175000.0,4,3.25,2.0,0,0,98077
643403.0,3,2.5,1.0,0,0,98008
357000.0,4,2.5,2.0,0,0,98031
865000.0,3,1.75,1.0,0,0,98004
905000.0,3,2.5,2.0,0,0,98007
265000.0,3,1.5,1.0,0,0,98198
535000.0,2,2.5,2.0,0,0,98056
450000.0,3,1.0,1.0,0,0,98117
460500.0,4,2.5,2.0,0,0,98059
315000.0,4,1.75,1.0,0,0,98178
607500.0,4,2.5,1.0,0,0,98008
432000.0,2,1.0,1.0,0,0,98103
1695000.0,3,4.0,2.0,0,2,98199
479000.0,4,2.5,2.0,0,0,98038
475000.0,5,2.75,2.0,0,0,98058
415000.0,3,1.0,1.0,0,0,98125
450000.0,2,1.0,1.0,0,0,98117
1140000.0,3,2.5,1.5,0,1,98075
430000.0,5,3.0,2.0,0,0,98056
296000.0,3,1.75,1.0,0,0,98058
303000.0,4,2.25,1.0,0,0,98001
641000.0,4,2.5,2.0,0,0,98075
280000.0,3,2.25,1.0,0,0,98115
260750.0,3,2.0,1.0,0,0,98003
601000.0,4,2.5,2.0,0,0,98075
255000.0,3,1.5,1.0,0,0,98166
555000.0,4,2.75,1.0,0,0,98052
865000.0,3,1.5,1.0,0,0,98039
1388000.0,4,2.5,1.5,0,0,98004
315000.0,3,2.25,1.0,0,0,98092
200000.0,2,1.0,1.0,0,0,98001
357000.0,3,1.0,1.0,0,0,98125
390000.0,2,1.5,2.0,0,0,98122
462000.0,5,1.75,1.0,0,0,98177
174500.0,2,1.0,1.0,0,0,98198
305000.0,2,1.0,1.5,0,0,98133
449000.0,5,1.75,1.0,0,0,98133
260000.0,3,2.0,2.0,0,0,98126
751000.0,4,2.5,2.0,0,0,98052
370037.0,2,1.0,1.0,0,0,98133
229950.0,3,1.75,2.0,0,0,98092
349000.0,3,1.75,1.0,0,0,98058
348000.0,4,2.5,2.0,0,0,98058
1220000.0,3,3.25,2.0,0,2,98144
510000.0,4,3.0,2.0,0,0,98023
265000.0,3,1.5,1.0,0,0,98023
1250000.0,3,2.75,3.0,0,2,98105
937500.0,4,4.0,2.0,0,0,98014
485000.0,3,1.75,1.0,0,0,98011
489000.0,4,1.0,1.5,0,0,98115
400000.0,2,1.0,1.0,0,0,98136
638000.0,3,2.5,2.0,0,0,98052
440000.0,3,1.75,1.0,0,0,98052
305000.0,6,2.0,1.0,0,0,98125
649950.0,6,2.0,1.0,0,0,98125
680000.0,4,2.5,2.0,0,0,98075
629000.0,4,2.5,2.0,0,0,98059
555000.0,3,2.5,2.0,0,0,98029
669000.0,4,2.75,2.0,0,0,98077
272000.0,3,2.5,2.0,0,0,98092
270000.0,4,2.25,1.0,0,0,98178
215000.0,3,1.0,1.0,0,0,98003
690000.0,3,1.5,1.0,0,0,98040
256000.0,4,1.75,1.0,0,2,98178
255000.0,3,2.25,1.0,0,0,98031
550000.0,7,4.0,2.0,0,0,98103
410000.0,3,1.0,1.0,0,0,98146
410000.0,2,1.0,1.0,0,0,98136
259000.0,3,1.75,1.0,0,0,98055
292000.0,3,1.0,1.0,0,0,98168
1648000.0,4,3.5,2.0,0,2,98033
518000.0,5,1.0,1.5,0,0,98116
485000.0,3,2.5,2.0,0,0,98029
259500.0,3,2.0,1.0,0,0,98092
354000.0,4,2.5,2.0,0,0,98038
999950.0,3,2.25,2.0,0,0,98004
464500.0,3,1.75,1.0,0,0,98006
300000.0,3,2.5,2.0,0,0,98038
1080000.0,3,2.75,2.0,0,1,98118
309950.0,4,2.5,2.0,0,0,98023
315000.0,3,1.0,1.5,0,0,98106
499950.0,3,1.0,1.5,0,0,98115
780000.0,4,2.0,1.0,0,2,98119
885000.0,3,3.25,1.0,0,2,98040
500000.0,2,1.0,1.5,0,0,98112
329000.0,3,2.0,1.0,0,2,98003
246000.0,4,1.75,1.0,0,0,98058
405000.0,3,1.5,1.0,0,0,98033
349000.0,4,1.75,1.0,0,0,98059
374950.0,4,2.5,2.0,0,0,98031
306000.0,3,2.0,1.0,0,0,98034
416000.0,4,1.75,1.0,0,0,98008
560000.0,3,2.5,2.0,0,0,98056
260000.0,3,1.5,1.0,0,0,98155
306500.0,3,2.25,1.0,0,0,98003
299950.0,3,1.75,1.0,0,0,98058
265500.0,3,2.5,1.0,0,0,98092
219000.0,3,1.5,1.0,0,0,98001
365000.0,3,1.75,1.0,0,0,98072
499000.0,3,2.0,1.5,0,0,98010
366000.0,3,1.75,1.0,0,0,98034
514950.0,3,2.25,3.0,0,0,98117
875000.0,4,2.75,2.0,0,0,98075
831000.0,3,2.25,1.0,0,0,98005
689900.0,4,3.25,2.0,0,0,98027
315000.0,3,2.5,2.0,0,0,98038
355000.0,0,0.0,2.0,0,0,98031
336500.0,3,1.0,1.0,0,0,98133
1100000.0,3,2.75,1.5,0,0,98112
375000.0,6,2.0,1.0,0,0,98133
289275.0,3,2.0,1.0,0,0,98019
455000.0,4,3.5,2.0,0,0,98198
505000.0,3,1.75,1.0,0,2,98034
450000.0,3,1.0,1.5,0,0,98126
567500.0,3,2.5,2.0,0,0,98065
265000.0,3,1.5,1.0,0,0,98055
340000.0,3,2.0,1.0,0,0,98014
375000.0,3,2.0,1.5,0,0,98019
920000.0,6,3.0,2.0,0,0,98103
850000.0,4,2.25,2.0,0,0,98040
202000.0,3,1.0,1.0,0,0,98042
725000.0,4,3.0,1.0,0,0,98077
900000.0,3,3.25,2.0,0,0,98006
680200.0,2,1.5,1.0,0,0,98103
216500.0,3,1.0,1.0,0,0,98022
325000.0,3,1.5,1.0,0,0,98003
675000.0,3,2.5,2.0,0,0,98052
435000.0,2,0.75,1.0,0,1,98034
263500.0,3,1.75,1.0,0,0,98010
550000.0,4,2.25,2.0,0,0,98077
875000.0,3,2.5,2.0,0,1,98116
246600.0,4,1.0,1.0,0,0,98023
337000.0,3,2.25,3.0,0,0,98133
240000.0,3,1.75,1.0,0,0,98038
490000.0,3,1.75,1.0,0,0,98005
510000.0,5,2.5,1.0,0,0,98027
305000.0,3,1.0,1.0,0,0,98034
350000.0,3,2.5,2.0,0,0,98019
284200.0,3,1.75,1.0,0,0,98178
357000.0,4,2.5,2.0,0,0,98038
854000.0,4,2.75,1.0,0,0,98052
1175000.0,4,2.5,2.0,0,0,98075
1000000.0,3,2.25,1.0,0,0,98039
616500.0,4,2.25,2.0,0,0,98103
750000.0,4,2.75,2.0,0,0,98117
650000.0,6,4.5,2.0,0,0,98052
275000.0,4,2.25,1.0,0,0,98032
540000.0,4,1.75,1.0,0,0,98105
225000.0,3,1.0,1.0,0,0,98001
845000.0,4,2.5,2.0,0,0,98006
490000.0,3,2.25,1.0,0,0,98126
753000.0,4,2.5,2.0,0,0,98029
475000.0,3,1.75,1.0,0,0,98034
124000.0,1,0.75,1.5,0,0,98168
224000.0,1,0.75,1.5,0,0,98168
485000.0,2,1.0,1.0,0,0,98117
230000.0,4,1.75,1.0,0,0,98178
372000.0,4,2.75,1.0,0,0,98031
306000.0,4,2.5,2.0,0,0,98042
905000.0,4,3.5,2.0,0,0,98115
440000.0,4,1.0,1.0,0,0,98116
280000.0,3,1.75,1.0,0,0,98042
435000.0,3,2.5,2.0,0,0,98014
425000.0,3,2.5,2.0,0,0,98029
204950.0,2,0.75,1.0,0,0,98188
670000.0,2,1.75,1.0,0,0,98033
475000.0,2,1.0,1.0,0,0,98103
352000.0,5,2.5,1.0,0,0,98168
575000.0,4,1.75,1.0,0,2,98008
1730000.0,4,3.5,2.0,0,2,98040
491000.0,3,2.0,2.0,0,3,98108
750000.0,4,2.5,2.0,0,0,98075
830000.0,4,2.5,1.0,0,0,98052
1140000.0,6,3.75,2.0,0,4,98065
137124.0,3,1.0,1.0,0,0,98058
225000.0,4,1.0,1.5,0,0,98118
732600.0,4,2.5,1.0,0,0,98005
818000.0,4,2.25,2.0,0,0,98006
431000.0,3,2.25,1.0,0,0,98042
304000.0,2,2.25,3.0,0,0,98133
650000.0,5,2.0,1.0,0,0,98112
450000.0,2,2.0,2.0,0,0,98052
269000.0,4,1.0,1.0,0,0,98056
875000.0,3,1.0,1.0,0,0,98004
890000.0,4,2.25,1.0,0,0,98040
565000.0,4,2.5,2.0,0,0,98072
448175.0,2,2.0,2.0,0,0,98122
235000.0,0,0.0,2.0,0,0,98065
680000.0,5,3.0,2.0,0,0,98075
629000.0,3,1.75,2.0,1,4,98023
494000.0,3,3.5,2.5,0,0,98199
1100000.0,4,3.0,2.0,0,0,98102
450000.0,5,2.5,1.0,0,0,98034
330000.0,3,1.75,1.0,0,0,98059
960000.0,4,2.5,2.0,0,3,98006
360000.0,4,2.5,2.0,0,0,98001
378000.0,3,2.5,2.0,0,0,98038
499950.0,3,1.75,1.0,0,0,98136
450000.0,3,2.5,2.0,0,0,98072
523500.0,2,2.0,1.0,0,0,98116
600000.0,3,2.5,2.0,0,0,98077
290000.0,3,2.5,2.0,0,0,98042
176000.0,3,3.25,2.0,0,0,98038
885000.0,3,2.0,1.5,0,0,98109
483000.0,2,1.75,1.5,0,0,98105
240000.0,3,1.0,1.0,0,0,98042
720000.0,4,2.25,1.0,0,1,98117
311000.0,4,2.5,2.0,0,0,98058
332500.0,3,2.0,1.0,0,0,98118
164950.0,3,1.75,1.0,0,0,98166
371000.0,3,1.75,1.0,0,0,98166
264500.0,3,1.75,1.0,0,0,98031
1738000.0,4,2.25,2.0,0,0,98112
503000.0,2,1.0,1.0,0,2,98105
738000.0,4,2.5,2.0,0,0,98115
393000.0,2,1.0,1.0,0,0,98103
280000.0,2,1.0,1.0,0,0,98070
260000.0,4,2.5,1.0,0,2,98003
505000.0,2,1.0,1.0,0,2,98116
241000.0,3,1.5,1.0,0,0,98030
530000.0,3,1.75,1.0,0,0,98052
713000.0,1,1.0,1.5,0,2,98118
487000.0,3,1.75,2.0,0,0,98133
128000.0,2,1.0,1.0,0,0,98042
210500.0,3,1.0,1.0,0,0,98198
420000.0,3,2.5,1.0,0,0,98059
679000.0,3,2.5,2.0,0,0,98115
784950.0,4,2.75,3.0,0,0,98052
352000.0,4,2.5,2.0,0,0,98092
386000.0,3,1.5,2.0,0,0,98199
335000.0,3,1.75,1.0,0,0,98146
472500.0,3,2.0,1.0,0,0,98075
599950.0,5,2.25,1.0,0,0,98028
963990.0,4,3.25,2.0,0,0,98053
735000.0,3,2.0,2.0,0,2,98144
858450.0,3,4.25,2.0,0,0,98074
665000.0,5,2.75,2.0,0,0,98105
290000.0,3,2.5,2.0,0,0,98038
250000.0,2,1.0,1.0,0,0,98108
192500.0,3,1.75,1.0,0,0,98030
350000.0,4,2.0,1.0,0,2,98166
518000.0,4,2.5,2.0,0,0,98059
563000.0,4,1.0,1.5,0,0,98107
375000.0,4,3.0,2.0,0,0,98188
400000.0,3,2.5,3.0,0,0,98103
240000.0,5,1.75,1.0,0,0,98023
317500.0,2,1.0,1.0,0,0,98122
1315000.0,5,4.0,2.0,0,0,98007
234000.0,3,1.0,1.0,0,0,98038
645000.0,3,2.5,2.0,0,0,98008
649000.0,2,1.0,1.0,0,0,98115
605000.0,4,2.5,2.0,0,0,98027
337900.0,3,3.5,3.0,0,0,98177
535000.0,3,2.75,2.0,0,0,98122
325000.0,4,1.0,1.0,0,0,98108
429950.0,4,2.25,1.0,0,0,98059
775000.0,3,2.5,2.0,0,0,98077
650000.0,2,1.0,1.0,0,0,98112
1200000.0,4,2.25,2.0,0,0,98040
275000.0,2,1.0,1.0,0,0,98155
575000.0,4,3.5,2.0,0,0,98019
540000.0,3,2.5,1.0,0,0,98155
640000.0,3,1.75,1.0,0,0,98144
275000.0,3,1.5,1.0,0,0,98058
672800.0,4,2.5,2.0,0,0,98074
495000.0,4,2.25,1.0,0,0,98007
820000.0,3,2.5,1.5,0,0,98077
475000.0,4,2.75,1.0,0,0,98155
1275000.0,4,2.0,1.0,0,4,98117
380000.0,3,1.0,1.0,0,0,98077
397500.0,3,2.0,1.0,0,0,98058
352000.0,5,2.5,1.0,0,2,98118
893880.0,6,2.5,1.0,0,0,98006
635000.0,5,3.25,2.0,0,0,98074
420000.0,3,2.25,2.0,0,0,98034
503000.0,3,2.0,1.0,0,0,98107
689000.0,2,1.75,1.0,0,2,98146
749500.0,4,2.75,1.5,0,0,98103
1150000.0,6,3.75,2.0,0,0,98005
563500.0,4,2.5,2.0,0,0,98019
480000.0,4,3.0,2.0,0,0,98028
374950.0,4,3.0,1.0,0,1,98023
308950.0,3,2.5,2.0,0,0,98038
445000.0,4,2.75,1.0,0,0,98106
237200.0,3,1.5,1.0,0,0,98042
453500.0,3,1.75,1.5,0,0,98125
616500.0,3,2.0,1.0,0,0,98115
1250000.0,5,5.0,2.0,0,0,98075
396000.0,1,1.0,1.0,0,0,98117
210000.0,3,1.0,1.0,0,0,98146
539000.0,2,1.75,1.0,0,0,98116
605000.0,3,2.5,2.0,0,0,98166
437500.0,3,2.0,2.0,0,0,98117
215000.0,3,1.5,1.0,0,0,98031
440000.0,4,2.5,2.0,0,0,98065
525000.0,3,1.0,1.0,0,0,98125
319900.0,3,1.5,1.0,0,0,98045
335000.0,3,1.0,1.0,0,0,98077
485000.0,3,2.25,2.0,0,0,98038
359999.0,4,2.25,2.0,0,0,98023
799000.0,5,2.75,1.0,0,3,98005
280000.0,3,2.25,1.0,0,0,98148
1050000.0,4,2.75,1.5,0,0,98112
290000.0,1,2.0,2.0,0,0,98055
235000.0,2,2.25,2.0,0,0,98055
495000.0,3,1.75,1.0,0,0,98103
290000.0,3,2.25,2.0,0,0,98032
230000.0,4,1.5,1.0,0,0,98031
234000.0,3,1.75,1.0,0,0,98023
597400.0,4,2.5,2.0,0,0,98053
370000.0,4,2.5,1.0,0,0,98059
755000.0,4,2.5,2.0,0,0,98052
342000.0,3,2.5,2.0,0,0,98030
497000.0,2,1.0,1.0,0,0,98122
835000.0,3,1.0,1.0,0,0,98027
730000.0,4,2.75,2.0,0,0,98006
655000.0,3,1.0,1.0,0,0,98109
205000.0,3,2.5,2.0,0,0,98038
632750.0,4,2.0,1.5,0,0,98112
330000.0,5,3.0,1.0,0,0,98168
527500.0,5,2.25,2.0,0,0,98007
716500.0,4,2.5,2.0,0,0,98075
388500.0,4,2.5,2.0,0,0,98065
530000.0,3,1.75,1.0,0,0,98005
419000.0,3,2.5,2.0,0,0,98059
385000.0,3,1.75,1.0,0,0,98052
655000.0,4,2.5,2.0,0,0,98074
1695000.0,4,2.75,2.0,0,2,98144
279000.0,2,1.0,1.0,0,0,98042
262000.0,3,1.5,1.0,0,0,98023
533000.0,4,1.0,1.5,0,0,98117
640000.0,3,1.75,1.0,0,2,98177
285000.0,3,2.25,2.0,0,0,98092
458400.0,4,2.5,1.0,0,0,98177
620000.0,5,3.25,1.0,0,0,98034
465000.0,3,1.5,1.0,0,0,98033
690000.0,4,3.75,2.0,0,0,98052
462500.0,3,2.25,1.0,0,0,98077
369950.0,4,2.5,2.0,0,0,98038
124500.0,2,1.0,1.0,0,0,98001
950000.0,4,2.25,1.0,0,0,98005
418000.0,4,1.5,1.0,0,0,98008
160000.0,3,1.0,1.0,0,0,98002
457000.0,4,2.5,1.0,0,0,98155
530000.0,2,1.75,1.0,0,0,98126
385000.0,3,1.0,1.0,0,0,98008
491000.0,3,1.75,1.0,0,0,98008
521000.0,4,2.25,1.0,0,0,98008
255000.0,3,1.0,1.0,0,0,98022
292050.0,5,3.0,1.0,0,0,98178
326000.0,6,3.0,1.0,0,0,98056
300000.0,2,1.0,1.0,0,0,98126
291600.0,3,1.75,1.0,0,0,98058
435000.0,5,1.5,1.0,0,0,98027
465000.0,3,2.5,3.0,0,0,98117
200000.0,3,2.25,1.5,0,0,98002
238000.0,3,1.5,1.0,0,2,98056
455000.0,4,2.5,1.0,0,0,98008
230000.0,6,3.0,2.0,0,0,98003
808000.0,4,2.25,2.0,0,0,98112
578500.0,3,1.0,1.5,0,0,98103
390000.0,3,2.0,3.0,0,0,98115
517500.0,3,2.5,2.0,0,0,98029
755000.0,4,2.75,1.5,0,0,98144
579500.0,3,1.75,1.0,0,0,98117
649950.0,3,2.75,3.0,0,0,98116
228000.0,4,1.75,1.0,0,0,98178
665000.0,4,1.75,1.5,0,0,98115
689000.0,4,2.5,2.0,0,0,98052
560000.0,4,2.5,1.0,0,0,98052
529000.0,3,1.0,1.0,0,0,98136
375000.0,5,2.5,1.0,0,0,98059
325000.0,4,2.75,1.0,0,0,98146
583000.0,4,2.5,2.0,0,2,98003
330000.0,2,1.0,1.0,0,0,98155
262000.0,3,2.5,2.0,0,0,98092
555000.0,4,2.5,2.0,0,0,98065
585000.0,2,1.0,1.0,0,0,98118
425590.0,3,2.75,2.0,0,3,98065
235000.0,2,1.0,1.0,0,0,98126
362362.0,2,1.0,1.0,0,0,98118
252000.0,3,2.0,1.0,0,0,98038
439000.0,4,2.5,2.0,0,0,98058
465000.0,4,2.25,2.0,0,0,98092
249900.0,4,2.0,1.5,0,0,98023
665000.0,2,2.5,1.0,0,0,98126
370000.0,3,1.75,1.0,0,0,98034
620000.0,2,1.0,1.5,0,0,98112
375000.0,3,1.0,1.0,0,0,98177
552625.0,4,2.0,1.0,0,0,98133
315500.0,3,1.0,1.0,0,0,98034
620000.0,2,1.75,1.0,0,0,98027
510000.0,4,2.5,1.0,0,0,98006
652500.0,4,2.5,2.0,0,0,98053
574000.0,4,2.5,2.0,0,0,98053
430000.0,3,2.5,2.0,0,0,98038
390000.0,3,2.0,1.0,0,0,98125
466500.0,3,1.0,1.0,0,0,98117
315000.0,2,2.25,2.0,0,0,98052
220000.0,4,1.5,1.0,0,0,98023
325000.0,3,1.75,1.0,0,0,98030
365000.0,3,1.0,1.0,0,0,98133
356000.0,3,3.5,2.0,0,0,98188
380000.0,4,1.75,1.0,0,0,98125
579000.0,4,2.25,2.0,0,0,98052
682000.0,2,1.0,1.0,0,0,98105
499000.0,3,1.75,1.0,0,0,98052
333760.0,3,1.0,1.0,0,0,98052
745000.0,4,2.5,2.0,0,0,98075
380000.0,3,1.75,1.0,0,0,98056
435000.0,3,3.0,3.5,0,2,98103
520000.0,3,2.75,1.0,0,0,98115
965000.0,4,2.5,2.0,0,0,98072
270000.0,3,2.25,1.0,0,0,98168
1100000.0,5,2.75,1.5,0,0,98112
577500.0,3,1.75,1.0,0,0,98006
650000.0,3,1.75,1.0,0,0,98107
1227500.0,4,2.5,2.0,0,0,98040
1900000.0,5,4.25,2.0,0,3,98040
475000.0,2,2.0,1.5,0,0,98115
200000.0,3,1.0,1.0,0,0,98023
397000.0,4,2.5,2.0,0,0,98045
383610.0,3,2.0,1.0,0,0,98155
275000.0,4,2.5,2.0,0,0,98030
840000.0,3,2.0,2.0,0,0,98126
365000.0,4,2.5,2.0,0,0,98058
362000.0,3,2.75,2.0,0,0,98029
350000.0,3,1.75,1.0,0,0,98108
200000.0,2,1.75,1.5,0,0,98014
299000.0,4,2.5,1.0,0,0,98023
555000.0,4,1.5,1.0,0,0,98056
1326000.0,3,2.25,1.0,0,3,98177
896000.0,5,2.75,1.0,0,3,98040
550000.0,2,1.75,1.0,0,0,98199
324500.0,2,1.0,1.0,0,0,98125
312500.0,3,1.0,1.0,0,0,98008
485000.0,4,3.25,2.0,0,1,98070
511000.0,2,1.0,1.0,0,0,98115
139500.0,2,1.5,2.0,0,0,98042
464000.0,4,2.5,2.0,0,0,98059
255000.0,3,1.75,1.0,0,0,98023
679975.0,4,2.5,2.0,0,0,98065
624800.0,3,2.0,1.0,0,0,98040
920000.0,3,2.75,2.0,0,0,98074
1365000.0,3,2.5,1.5,0,0,98105
510000.0,3,1.5,1.0,0,0,98052
289659.0,4,2.25,2.0,0,0,98031
585000.0,4,2.5,2.0,0,0,98065
555000.0,5,3.0,2.0,0,0,98038
940000.0,4,2.75,2.0,0,2,98075
460000.0,3,2.0,1.0,0,0,98052
319000.0,3,2.5,2.0,0,0,98031
280000.0,3,2.5,2.0,0,0,98059
250000.0,3,1.0,1.0,0,0,98065
749950.0,4,2.5,2.0,0,0,98074
458000.0,5,2.5,1.0,0,0,98011
465000.0,3,2.5,2.0,0,0,98065
580000.0,3,1.75,1.0,0,0,98103
700000.0,4,2.5,2.0,0,0,98077
350000.0,4,2.5,2.0,0,0,98023
456000.0,4,1.0,1.0,0,0,98052
290000.0,3,2.0,1.5,0,0,98198
475000.0,4,2.75,1.0,0,0,98059
285000.0,3,2.5,2.0,0,0,98038
309000.0,3,1.0,1.0,0,0,98168
860000.0,4,2.0,2.0,0,0,98053
219000.0,3,2.25,1.0,0,0,98042
546500.0,3,2.5,2.0,0,0,98074
338000.0,2,1.0,1.0,0,0,98118
505000.0,2,1.0,1.0,0,0,98117
340000.0,4,1.75,1.0,0,0,98014
678000.0,3,2.25,2.0,0,0,98074
800000.0,3,1.75,1.0,0,0,98040
112000.0,1,1.0,1.0,0,0,98002
252000.0,3,1.75,1.5,0,0,98023
335000.0,4,2.75,1.0,0,0,98058
610000.0,3,2.0,1.0,0,0,98004
245000.0,3,2.0,1.0,0,0,98023
493500.0,3,1.75,1.0,0,0,98008
596500.0,4,2.25,2.0,0,0,98052
245000.0,3,2.0,1.5,0,0,98118
333500.0,3,1.75,1.0,0,0,98028
373000.0,3,1.0,1.0,0,0,98072
759900.0,4,2.5,2.0,0,0,98052
317000.0,3,2.25,3.0,0,0,98133
670000.0,3,1.5,1.5,0,0,98144
985000.0,2,2.5,2.0,1,4,98166
310000.0,3,1.5,1.0,0,0,98106
750000.0,4,2.5,2.0,0,0,98052
408000.0,3,2.0,2.0,0,0,98052
900000.0,5,3.75,2.0,0,0,98074
460000.0,4,2.25,1.0,0,0,98155
339000.0,4,2.5,1.0,0,0,98178
660000.0,3,2.0,1.0,0,0,98109
449950.0,4,3.0,2.0,0,0,98031
235000.0,3,1.0,1.0,0,0,98178
769000.0,5,2.25,1.0,0,2,98028
428000.0,2,2.0,1.0,0,0,98053
445000.0,3,2.25,2.0,0,0,98072
462000.0,4,2.5,1.0,0,0,98034
775000.0,3,1.0,1.5,0,0,98107
605000.0,4,1.75,1.0,0,0,98008
193500.0,2,1.0,1.0,0,0,98045
389950.0,4,2.5,2.0,0,0,98023
790000.0,4,3.5,2.0,0,0,98075
442000.0,2,1.0,1.0,0,2,98126
890000.0,4,2.25,2.0,0,0,98040
235000.0,3,1.0,1.0,0,0,98002
495000.0,4,1.75,1.0,0,2,98115
600000.0,4,2.5,2.0,0,0,98010
1400000.0,3,2.0,1.5,0,3,98199
251000.0,3,2.0,1.0,0,0,98198
471000.0,4,2.25,2.0,0,0,98059
597000.0,4,2.5,2.0,0,0,98077
804000.0,5,3.5,2.0,0,0,98006
357000.0,3,1.75,1.0,0,0,98155
419990.0,3,2.5,2.0,0,0,98029
725000.0,4,2.5,2.0,0,0,98027
275000.0,3,2.5,2.0,0,0,98092
445000.0,3,2.25,1.0,0,0,98045
510000.0,3,2.5,2.0,0,0,98019
330000.0,4,1.0,1.0,0,0,98028
270000.0,3,1.0,1.0,0,0,98106
495000.0,4,2.0,1.0,0,0,98126
225000.0,4,1.75,2.0,0,0,98002
716528.0,3,1.5,1.0,0,0,98115
260000.0,3,2.5,2.0,0,0,98038
471000.0,4,2.5,2.0,0,0,98045
690000.0,5,3.5,2.0,0,2,98118
548000.0,5,1.5,1.5,0,0,98011
505000.0,3,1.0,1.0,0,0,98115
325000.0,3,1.0,1.0,0,0,98034
682000.0,4,2.25,2.0,0,0,98075
605000.0,3,2.25,2.0,0,0,98052
276200.0,2,1.75,1.0,0,0,98198
530000.0,3,1.0,1.5,0,0,98103
245000.0,3,3.0,1.0,0,0,98003
654950.0,4,2.5,2.0,0,0,98077
221900.0,2,1.0,1.0,0,0,98168
466000.0,4,2.0,1.0,0,2,98178
383150.0,3,2.0,1.0,0,0,98003
657100.0,4,1.0,1.0,0,0,98103
539000.0,3,2.0,2.0,0,0,98077
400000.0,6,3.0,1.0,0,0,98092
215000.0,4,2.5,1.0,0,0,98002
489000.0,2,1.0,1.0,0,0,98115
649000.0,4,2.5,2.0,0,0,98075
700000.0,4,1.75,1.0,0,0,98005
268500.0,2,1.0,1.0,0,0,98133
515000.0,3,2.5,2.0,0,0,98034
685000.0,4,2.0,1.0,0,0,98007
305000.0,2,1.5,2.0,0,0,98144
950000.0,4,2.0,1.5,0,2,98105
292500.0,4,2.5,2.0,0,0,98001
270000.0,4,1.75,1.0,0,0,98133
450000.0,4,1.75,1.0,0,0,98133
535000.0,4,1.0,1.5,0,0,98117
550000.0,3,2.5,2.0,0,0,98029
457500.0,3,2.25,2.0,0,0,98144
136500.0,3,1.5,1.0,0,0,98023
224097.0,3,1.5,1.0,0,0,98023
254000.0,3,2.5,2.0,0,0,98042
335000.0,4,2.25,1.0,0,0,98059
594950.0,5,2.5,2.0,0,0,98045
350000.0,3,1.75,1.0,0,0,98045
169950.0,3,1.0,1.0,0,0,98042
432500.0,3,2.5,1.0,0,0,98077
440000.0,2,1.75,2.0,0,0,98105
233703.0,3,2.25,2.0,0,0,98031
310000.0,3,1.5,2.0,0,0,98029
735000.0,3,2.5,2.0,0,0,98007
730000.0,4,2.75,2.0,0,0,98056
257000.0,3,1.75,1.0,0,0,98178
485000.0,2,2.25,3.0,0,0,98103
899000.0,4,2.25,1.0,0,2,98177
279000.0,3,1.0,1.5,0,0,98125
225000.0,4,2.0,1.0,0,0,98092
1355000.0,3,1.5,2.0,0,2,98109
355000.0,3,2.5,2.0,0,0,98065
382500.0,4,1.75,1.0,0,0,98034
324360.0,3,2.5,2.0,0,0,98022
315000.0,3,1.75,1.5,0,0,98023
426000.0,2,1.0,2.0,0,0,98133
395000.0,5,2.5,2.0,0,0,98003
212644.0,3,1.0,1.5,0,0,98010
510000.0,3,3.0,2.0,0,2,98056
85000.0,2,1.0,1.0,0,0,98032
235000.0,2,1.0,1.0,0,0,98032
295000.0,4,2.5,2.0,0,0,98042
720001.0,3,2.5,1.5,0,0,98103
313950.0,3,1.0,1.0,0,0,98115
415000.0,3,1.0,1.0,0,0,98115
305000.0,3,1.75,1.0,0,0,98058
625000.0,3,1.5,1.5,0,0,98122
490000.0,3,1.0,1.0,0,0,98007
269950.0,3,2.0,2.0,0,0,98042
2700000.0,5,4.0,2.0,1,4,98033
829000.0,4,3.0,2.5,0,0,98103
635000.0,4,2.5,1.0,0,0,98075
217500.0,3,1.0,1.0,0,0,98188
270000.0,4,1.75,1.0,0,0,98001
1245000.0,3,3.0,2.0,0,2,98144
480000.0,4,2.5,2.0,0,0,98019
575000.0,3,1.75,1.0,0,2,98199
426950.0,4,2.75,2.0,0,0,98059
125000.0,3,1.0,1.0,0,0,98002
208000.0,3,1.0,1.0,0,0,98002
325000.0,4,2.0,1.0,0,0,98058
597157.0,7,4.0,1.0,0,0,98033
728725.0,4,2.5,2.5,0,2,98029
708000.0,5,2.0,1.0,0,0,98052
1300000.0,4,3.0,2.0,0,0,98075
405000.0,3,1.0,1.0,0,0,98053
550000.0,4,2.75,1.5,0,0,98115
451000.0,4,2.5,2.0,0,0,98065
540500.0,5,3.75,2.0,0,0,98166
1025000.0,5,3.5,2.0,0,2,98075
218000.0,4,1.0,1.0,0,0,98023
562000.0,4,2.25,1.0,0,0,98033
401500.0,4,2.5,2.0,0,0,98042
196700.0,2,1.0,1.0,0,0,98168
583000.0,3,1.75,1.0,0,0,98006
309900.0,5,2.5,1.0,0,0,98092
485000.0,4,3.0,2.0,0,0,98058
465000.0,3,1.0,1.0,0,0,98118
595000.0,4,2.25,2.0,0,0,98052
254000.0,3,1.0,1.0,0,0,98058
488500.0,3,2.75,2.0,0,0,98011
260000.0,4,2.5,2.0,0,0,98058
